_Nb Properties (Expression),Amenities,Bathrooms,Bedrooms,City,Country,Date,Latitude,Longitude,Main Date: Month,Main Date: Month (Display),Main Date: Year,Profile,Property,Property Id,Property Type,Zip Code,_Max Theoretical Revenue (Expression),_Total Expenses (Expression),_Total Revenue (Expression),Expenses % ,Expenses %   MTD   (Current Month),Expenses %   MTD   (Previous Month),Gross Rental Yield,Gross Rental Yield  MTD   (Current Month),Gross Rental Yield  MTD   (Previous Month),Gross Rental Yield  MTD  (Previous Year),Gross Rental Yield  YTD  (Current Year),Indicator,Living Space,Max Theoretical Revenue,Monthly Expenses,Monthly Rent,Monthly Revenue,Nb Properties,Net Rental Yield,Net Rental Yield  MTD   (Current Month),Net Rental Yield  MTD   (Previous Month),Net Rental Yield  MTD  (Previous Year),Net Rental Yield  YTD  (Current Year),Net Rental Yield  YTD  (Previous Year),Net Rental Yield Perf. -  Value,Net Rental Yield Perf. - Reference,Net Rental Yield Perf. - Value vs Reference,Net Rental Yield Perf. - Value vs Reference %,Net Rental Yield Perf. - Value vs Reference (pt),Net Rental Yield Perf. - Value vs Reference (shape),Net Revenue,Net Revenue  MTD   (Current Month),Net Revenue  MTD   (Previous Month),Net Revenue  MTD  (Previous Year),Net Revenue  YTD  (Current Year),Net Revenue  YTD  (Previous Year),Net Revenue Perf. -  Value,Net Revenue Perf. - Reference,Net Revenue Perf. - Value vs Reference,Net Revenue Perf. - Value vs Reference %,Net Revenue Perf. - Value vs Reference (shape),Occupancy Rate,Placeholder (num),Property Class Yield ,Property Cost,Total Expenses,Total Expenses  MTD   (Current Month),Total Expenses  MTD   (Previous Month),Total Expenses  MTD  (Previous Year),Total Expenses  YTD  (Current Year),Total Expenses  YTD  (Previous Year),Total Expenses Perf. -  Value,Total Expenses Perf. - Reference,Total Expenses Perf. - Value vs Reference,Total Expenses Perf. - Value vs Reference %,Total Expenses Perf. - Value vs Reference (shape),Total Revenue,Total Revenue  MTD   (Current Month),Total Revenue  MTD   (Previous Month),Total Revenue  MTD  (Previous Year),Total Revenue  YTD  (Current Year),Total Revenue  YTD  (Previous Year),Total Revenue Perf. -  Value,Total Revenue Perf. - Reference,Total Revenue Perf. - Value vs Reference
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,8/1/2022,37.76757021,-122.4356289,8,Aug,2022,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,6912,791.92,6912,11.50%,,,12.80%,,,,,6120.08,861,"$6,912 ",791.92,6912,6912,1,11.30%,,,,,11.30%,,11.30%,-11.30%,-100.00%,,▼,"$6,120 ",$0 ,$0 ,$0 ,$0 ,"$6,120 ",$0 ,"$6,120 ","($6,120)",-100.00%,▼,100%,0,VERY LOW YIELD,649491,$792 ,,,,,$792 ,,$792 ,($792),-100.00%,▼,"$6,912 ",,,,,"$6,912 ",,"$6,912 ","($6,912)"
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,9/1/2022,37.76757021,-122.4356289,9,Sep,2022,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,6912,791.92,6912,11.50%,,,12.80%,,,12.80%,,6120.08,861,"$6,912 ",791.92,6912,6912,1,11.30%,,,11.30%,,11.30%,,11.30%,-11.30%,-100.00%,,▼,"$6,120 ",$0 ,$0 ,"$6,120 ",$0 ,"$6,120 ",$0 ,"$6,120 ","($6,120)",-100.00%,▼,100%,0,VERY LOW YIELD,649491,$792 ,,,$792 ,,$792 ,,$792 ,($792),-100.00%,▼,"$6,912 ",,,"$6,912 ",,"$6,912 ",,"$6,912 ","($6,912)"
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,10/1/2022,37.76757021,-122.4356289,10,Oct,2022,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,6912,791.92,6912,11.50%,,,12.80%,,,,,6120.08,861,"$6,912 ",791.92,6912,6912,1,11.30%,,,,,,,,=,,,►,"$6,120 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,649491,$792 ,,,,,,,,=,,►,"$6,912 ",,,,,,,,=
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,11/1/2022,37.76757021,-122.4356289,11,Nov,2022,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,6912,791.92,5760,13.70%,,,10.60%,,,,,4968.08,861,"$6,912 ",791.92,6912,5760,1,9.20%,,,,,,,,=,,,►,"$4,968 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,83%,0,VERY LOW YIELD,649491,$792 ,,,,,,,,=,,►,"$5,760 ",,,,,,,,=
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,12/1/2022,37.76757021,-122.4356289,12,Dec,2022,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5429,1074.84,0,,,,0.00%,,,,,-1074.84,861,"$5,429 ",1074.84,5429,0,1,-2.00%,,,,,,,,=,,,►,"($1,075)",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,0%,0,VERY LOW YIELD,649491,"$1,075 ",,,,,,,,=,,►,$0 ,,,,,,,,=
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,1/1/2023,37.76757021,-122.4356289,1,Jan,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5429,1074.84,0,,,,0.00%,,,,0.00%,-1074.84,861,"$5,429 ",1074.84,5429,0,1,-2.00%,,,,-2.00%,,-2.00%,,-2.00%,,,▼,"($1,075)",$0 ,$0 ,$0 ,"($1,075)",$0 ,"($1,075)",$0 ,"($1,075)",,▼,0%,0,VERY LOW YIELD,649491,"$1,075 ",,,,"$1,075 ",,"$1,075 ",,"$1,075 ",,▲,$0 ,,,,$0 ,,$0 ,,=
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,2/1/2023,37.76757021,-122.4356289,2,Feb,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,3108.214286,52.90%,,,5.70%,,,,5.70%,1464.904286,861,"$5,802 ",1643.31,5802,3108.214286,1,2.70%,,,,2.70%,,2.70%,,2.70%,,,▲,"$1,465 ",$0 ,$0 ,$0 ,"$1,465 ",$0 ,"$1,465 ",$0 ,"$1,465 ",,▲,54%,0,LOW YIELD,649491,"$1,643 ",,,,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$3,108 ",,,,"$3,108 ",,"$3,108 ",,"$3,108 "
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,3/1/2023,37.76757021,-122.4356289,3,Mar,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,5802,28.30%,,,10.70%,,,,10.70%,4158.69,861,"$5,802 ",1643.31,5802,5802,1,7.70%,,,,7.70%,,7.70%,,7.70%,,,▲,"$4,159 ",$0 ,$0 ,$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",,▲,100%,0,HIGH YIELD,649491,"$1,643 ",,,,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$5,802 ",,,,"$5,802 ",,"$5,802 ",,"$5,802 "
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,4/1/2023,37.76757021,-122.4356289,4,Apr,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,5802,28.30%,,,10.70%,,,,10.70%,4158.69,861,"$5,802 ",1643.31,5802,5802,1,7.70%,,,,7.70%,,7.70%,,7.70%,,,▲,"$4,159 ",$0 ,$0 ,$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",,▲,100%,0,HIGH YIELD,649491,"$1,643 ",,,,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$5,802 ",,,,"$5,802 ",,"$5,802 ",,"$5,802 "
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,5/1/2023,37.76757021,-122.4356289,5,May,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,5802,28.30%,,,10.70%,,,,10.70%,4158.69,861,"$5,802 ",1643.31,5802,5802,1,7.70%,,,,7.70%,,7.70%,,7.70%,,,▲,"$4,159 ",$0 ,$0 ,$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",,▲,100%,0,HIGH YIELD,649491,"$1,643 ",,,,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$5,802 ",,,,"$5,802 ",,"$5,802 ",,"$5,802 "
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,6/1/2023,37.76757021,-122.4356289,6,Jun,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,5802,28.30%,,,10.70%,,,,10.70%,4158.69,861,"$5,802 ",1643.31,5802,5802,1,7.70%,,,,7.70%,,7.70%,,7.70%,,,▲,"$4,159 ",$0 ,$0 ,$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",,▲,100%,0,HIGH YIELD,649491,"$1,643 ",,,,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$5,802 ",,,,"$5,802 ",,"$5,802 ",,"$5,802 "
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,7/1/2023,37.76757021,-122.4356289,7,Jul,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,5802,28.30%,,,10.70%,,,,10.70%,4158.69,861,"$5,802 ",1643.31,5802,5802,1,7.70%,,,,7.70%,,7.70%,,7.70%,,,▲,"$4,159 ",$0 ,$0 ,$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",,▲,100%,0,HIGH YIELD,649491,"$1,643 ",,,,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$5,802 ",,,,"$5,802 ",,"$5,802 ",,"$5,802 "
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,8/1/2023,37.76757021,-122.4356289,8,Aug,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,5802,28.30%,,28.30%,10.70%,,10.70%,,10.70%,4158.69,861,"$5,802 ",1643.31,5802,5802,1,7.70%,,7.70%,,7.70%,,7.70%,,7.70%,,,▲,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",,▲,100%,0,HIGH YIELD,649491,"$1,643 ",,"$1,643 ",,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$5,802 ",,"$5,802 ",,"$5,802 ",,"$5,802 ",,"$5,802 "
"Suite 119,  Flats Calvin Trace",High-End,3 bathrooms,4 bedrooms,San Francisco,US,9/1/2023,37.76757021,-122.4356289,9,Sep,2023,Apt-High-End-4 Bed.,"Suite 119,  Flats Calvin Trace",712,Apartment,94114,5802,1643.31,5802,28.30%,28.30%,,10.70%,10.70%,,,10.70%,4158.69,861,"$5,802 ",1643.31,5802,5802,1,7.70%,7.70%,,,7.70%,,7.70%,,7.70%,,,▲,"$4,159 ","$4,159 ",$0 ,$0 ,"$4,159 ",$0 ,"$4,159 ",$0 ,"$4,159 ",,▲,100%,0,HIGH YIELD,649491,"$1,643 ","$1,643 ",,,"$1,643 ",,"$1,643 ",,"$1,643 ",,▲,"$5,802 ","$5,802 ",,,"$5,802 ",,"$5,802 ",,"$5,802 "
"Suite 409,  Green Mcgee Square",High-End,3 bathrooms,4 bedrooms,San Francisco,US,8/1/2023,37.78065227,-122.5105828,8,Aug,2023,Apt-High-End-4 Bed.,"Suite 409,  Green Mcgee Square",525,Apartment,94121,6060,1736.48,6060,28.70%,,28.70%,11.50%,,11.50%,,11.50%,4323.52,1377,"$6,060 ",1736.48,6060,6060,1,8.20%,,8.20%,,8.20%,,8.20%,,8.20%,,,▲,"$4,324 ",$0 ,"$4,324 ",$0 ,"$4,324 ",$0 ,"$4,324 ",$0 ,"$4,324 ",,▲,100%,0,HIGH YIELD,629741,"$1,736 ",,"$1,736 ",,"$1,736 ",,"$1,736 ",,"$1,736 ",,▲,"$6,060 ",,"$6,060 ",,"$6,060 ",,"$6,060 ",,"$6,060 "
"Suite 409,  Green Mcgee Square",High-End,3 bathrooms,4 bedrooms,San Francisco,US,9/1/2023,37.78065227,-122.5105828,9,Sep,2023,Apt-High-End-4 Bed.,"Suite 409,  Green Mcgee Square",525,Apartment,94121,6060,1736.48,6060,28.70%,28.70%,,11.50%,11.50%,,,11.50%,4323.52,1377,"$6,060 ",1736.48,6060,6060,1,8.20%,8.20%,,,8.20%,,8.20%,,8.20%,,,▲,"$4,324 ","$4,324 ",$0 ,$0 ,"$4,324 ",$0 ,"$4,324 ",$0 ,"$4,324 ",,▲,100%,0,HIGH YIELD,629741,"$1,736 ","$1,736 ",,,"$1,736 ",,"$1,736 ",,"$1,736 ",,▲,"$6,060 ","$6,060 ",,,"$6,060 ",,"$6,060 ",,"$6,060 "
"Apt. 750,  Circles Ellis Shoal",High-End,3 bathrooms,4 bedrooms,San Francisco,US,7/1/2023,37.75905667,-122.4911686,7,Jul,2023,Apt-High-End-4 Bed.,"Apt. 750,  Circles Ellis Shoal",488,Apartment,94122,5573,1596.32,5573,28.60%,,,12.70%,,,,12.70%,3976.68,1270,"$5,573 ",1596.32,5573,5573,1,9.00%,,,,9.00%,,9.00%,,9.00%,,,▲,"$3,977 ",$0 ,$0 ,$0 ,"$3,977 ",$0 ,"$3,977 ",$0 ,"$3,977 ",,▲,100%,0,HIGH YIELD,528305,"$1,596 ",,,,"$1,596 ",,"$1,596 ",,"$1,596 ",,▲,"$5,573 ",,,,"$5,573 ",,"$5,573 ",,"$5,573 "
"Apt. 750,  Circles Ellis Shoal",High-End,3 bathrooms,4 bedrooms,San Francisco,US,8/1/2023,37.75905667,-122.4911686,8,Aug,2023,Apt-High-End-4 Bed.,"Apt. 750,  Circles Ellis Shoal",488,Apartment,94122,5573,1596.32,5573,28.60%,,28.60%,12.70%,,12.70%,,12.70%,3976.68,1270,"$5,573 ",1596.32,5573,5573,1,9.00%,,9.00%,,9.00%,,9.00%,,9.00%,,,▲,"$3,977 ",$0 ,"$3,977 ",$0 ,"$3,977 ",$0 ,"$3,977 ",$0 ,"$3,977 ",,▲,100%,0,HIGH YIELD,528305,"$1,596 ",,"$1,596 ",,"$1,596 ",,"$1,596 ",,"$1,596 ",,▲,"$5,573 ",,"$5,573 ",,"$5,573 ",,"$5,573 ",,"$5,573 "
"Apt. 750,  Circles Ellis Shoal",High-End,3 bathrooms,4 bedrooms,San Francisco,US,9/1/2023,37.75905667,-122.4911686,9,Sep,2023,Apt-High-End-4 Bed.,"Apt. 750,  Circles Ellis Shoal",488,Apartment,94122,5573,1596.32,5573,28.60%,28.60%,,12.70%,12.70%,,,12.70%,3976.68,1270,"$5,573 ",1596.32,5573,5573,1,9.00%,9.00%,,,9.00%,,9.00%,,9.00%,,,▲,"$3,977 ","$3,977 ",$0 ,$0 ,"$3,977 ",$0 ,"$3,977 ",$0 ,"$3,977 ",,▲,100%,0,HIGH YIELD,528305,"$1,596 ","$1,596 ",,,"$1,596 ",,"$1,596 ",,"$1,596 ",,▲,"$5,573 ","$5,573 ",,,"$5,573 ",,"$5,573 ",,"$5,573 "
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,3/1/2020,37.73615057,-122.3883105,3,Mar,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,4/1/2020,37.73615057,-122.3883105,4,Apr,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,5/1/2020,37.73615057,-122.3883105,5,May,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,6/1/2020,37.73615057,-122.3883105,6,Jun,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,7/1/2020,37.73615057,-122.3883105,7,Jul,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,8/1/2020,37.73615057,-122.3883105,8,Aug,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,9/1/2020,37.73615057,-122.3883105,9,Sep,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,10/1/2020,37.73615057,-122.3883105,10,Oct,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,11/1/2020,37.73615057,-122.3883105,11,Nov,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,12/1/2020,37.73615057,-122.3883105,12,Dec,2020,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,1/1/2021,37.73615057,-122.3883105,1,Jan,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,7513,25.30%,,,8.60%,,,,,5610.96,2249,"$7,513 ",1902.04,7513,7513,1,6.40%,,,,,,,,=,,,►,"$5,611 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$7,513 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,2/1/2021,37.73615057,-122.3883105,2,Feb,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7513,1902.04,1073.285714,177.20%,,,1.20%,,,,,-828.7542857,2249,"$7,513 ",1902.04,7513,1073.285714,1,-0.90%,,,,,,,,=,,,►,($829),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,14%,0,VERY LOW YIELD,1047551,"$1,902 ",,,,,,,,=,,►,"$1,073 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,3/1/2021,37.73615057,-122.3883105,3,Mar,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7673,1044.3,0,,,,0.00%,,,,,-1044.3,2249,"$7,673 ",1044.3,7673,0,1,-1.20%,,,,,,,,=,,,►,"($1,044)",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,0%,0,VERY LOW YIELD,1047551,"$1,044 ",,,,,,,,=,,►,$0 ,,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,4/1/2021,37.73615057,-122.3883105,4,Apr,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,7673,1044.3,0,,,,0.00%,,,,,-1044.3,2249,"$7,673 ",1044.3,7673,0,1,-1.20%,,,,,,,,=,,,►,"($1,044)",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,0%,0,VERY LOW YIELD,1047551,"$1,044 ",,,,,,,,=,,►,$0 ,,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,5/1/2021,37.73615057,-122.3883105,5,May,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,5733,1168.82,2774.032258,42.10%,,,3.20%,,,,,1605.212258,2249,"$5,733 ",1168.82,5733,2774.032258,1,1.80%,,,,,,,,=,,,►,"$1,605 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,48%,0,VERY LOW YIELD,1047551,"$1,169 ",,,,,,,,=,,►,"$2,774 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,6/1/2021,37.73615057,-122.3883105,6,Jun,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,5733,1168.82,5733,20.40%,,,6.60%,,,,,4564.18,2249,"$5,733 ",1168.82,5733,5733,1,5.20%,,,,,,,,=,,,►,"$4,564 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,169 ",,,,,,,,=,,►,"$5,733 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,7/1/2021,37.73615057,-122.3883105,7,Jul,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,5733,1168.82,5733,20.40%,,,6.60%,,,,,4564.18,2249,"$5,733 ",1168.82,5733,5733,1,5.20%,,,,,,,,=,,,►,"$4,564 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,169 ",,,,,,,,=,,►,"$5,733 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,8/1/2021,37.73615057,-122.3883105,8,Aug,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,5733,1168.82,5733,20.40%,,,6.60%,,,,,4564.18,2249,"$5,733 ",1168.82,5733,5733,1,5.20%,,,,,,,,=,,,►,"$4,564 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,169 ",,,,,,,,=,,►,"$5,733 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,9/1/2021,37.73615057,-122.3883105,9,Sep,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,5733,1168.82,5733,20.40%,,,6.60%,,,,,4564.18,2249,"$5,733 ",1168.82,5733,5733,1,5.20%,,,,,,,,=,,,►,"$4,564 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,169 ",,,,,,,,=,,►,"$5,733 ",,,,,,,,=
"Suite 236,  Village Mejia Burg",High-End,3 bathrooms,4 bedrooms,San Francisco,US,10/1/2021,37.73615057,-122.3883105,10,Oct,2021,Apt-High-End-4 Bed.,"Suite 236,  Village Mejia Burg",853,Apartment,94124,5733,1168.82,5733,20.40%,,,6.60%,,,,,4564.18,2249,"$5,733 ",1168.82,5733,5733,1,5.20%,,,,,,,,=,,,►,"$4,564 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,=,,►,100%,0,VERY LOW YIELD,1047551,"$1,169 ",,,,,,,,=,,►,"$5,733 ",,,,,,,,=
